datetime,pm2_5,pm10,nitrogen_dioxide,ozone,temperature,humidity,wind_speed,precipitation,total_ridership,hour,day_of_week,month,is_weekend
2024-08-09 09:00:00,7.4,12.1,8.8,28.0,22.3,98,14.7,1.2,169476.0,9,4,8,0
2024-08-09 10:00:00,7.2,11.9,9.2,28.0,22.5,97,24.3,0.2,136101.0,10,4,8,0
2024-08-09 11:00:00,6.8,11.5,10.1,27.0,22.9,95,25.0,0.2,133245.0,11,4,8,0
2024-08-09 12:00:00,7.5,12.8,8.7,32.0,22.5,95,20.3,7.5,146925.0,12,4,8,0
2024-08-09 13:00:00,8.7,15.4,7.9,36.0,24.9,89,30.6,0.4,167008.0,13,4,8,0
2024-08-09 14:00:00,9.1,16.2,6.9,41.0,25.0,88,25.2,0.5,198950.0,14,4,8,0
2024-08-09 15:00:00,9.3,16.4,6.0,46.0,27.5,80,31.9,0.1,235924.0,15,4,8,0
2024-08-09 16:00:00,9.3,16.5,5.4,49.0,28.4,73,39.7,0.0,261111.0,16,4,8,0
2024-08-09 17:00:00,8.8,15.4,5.1,51.0,28.1,75,44.3,3.1,270480.0,17,4,8,0
2024-08-09 18:00:00,10.3,18.0,5.3,52.0,28.5,75,41.8,0.5,218549.0,18,4,8,0
2024-08-09 19:00:00,10.0,17.3,6.2,50.0,28.2,76,42.6,0.1,150928.0,19,4,8,0
2024-08-09 20:00:00,8.9,14.8,7.6,47.0,27.2,79,36.5,1.2,117471.0,20,4,8,0
2024-08-09 21:00:00,7.6,12.1,9.3,45.0,24.8,89,28.9,2.7,99099.0,21,4,8,0
2024-08-09 22:00:00,6.8,10.4,11.4,46.0,25.0,91,25.5,2.2,84983.0,22,4,8,0
2024-08-09 23:00:00,6.0,8.8,13.8,48.0,25.1,90,24.2,0.8,59381.0,23,4,8,0
2024-08-10 00:00:00,5.9,8.6,17.3,53.0,24.8,91,21.6,0.1,35496.0,0,5,8,1
2024-08-10 01:00:00,6.0,8.5,18.7,53.0,24.8,91,20.1,0.1,16831.0,1,5,8,1
2024-08-10 02:00:00,7.3,10.4,20.7,53.0,24.4,93,19.2,0.2,10213.0,2,5,8,1
2024-08-10 03:00:00,9.6,13.6,22.2,52.0,24.1,94,16.6,0.1,7743.0,3,5,8,1
2024-08-10 04:00:00,11.7,16.6,23.0,48.0,23.7,96,14.4,0.2,11090.0,4,5,8,1
2024-08-10 05:00:00,12.9,18.4,23.5,43.0,23.5,97,13.3,0.8,23099.0,5,5,8,1
2024-08-10 06:00:00,13.7,19.6,23.3,38.0,23.5,97,13.9,0.0,46185.0,6,5,8,1
2024-08-10 07:00:00,14.6,20.8,22.4,33.0,23.2,97,11.4,0.0,68972.0,7,5,8,1
2024-08-10 08:00:00,15.4,21.9,21.0,29.0,23.1,94,10.3,0.0,85826.0,8,5,8,1
2024-08-10 09:00:00,14.6,20.7,19.3,28.0,22.5,94,9.8,0.0,106770.0,9,5,8,1
2024-08-10 10:00:00,12.9,18.2,17.1,33.0,21.8,92,11.0,0.0,123348.0,10,5,8,1
2024-08-10 11:00:00,11.9,16.9,14.7,42.0,21.9,89,12.3,0.0,137155.0,11,5,8,1
2024-08-10 12:00:00,8.1,11.5,11.6,53.0,22.6,84,9.8,0.0,148839.0,12,5,8,1
2024-08-10 13:00:00,8.8,12.6,10.8,63.0,24.4,78,11.4,0.0,160033.0,13,5,8,1
2024-08-10 14:00:00,9.3,13.3,9.6,77.0,25.9,70,11.8,0.0,170077.0,14,5,8,1
2024-08-10 15:00:00,9.2,13.2,8.3,90.0,27.3,58,14.2,0.0,181457.0,15,5,8,1
2024-08-10 16:00:00,8.6,12.4,6.9,103.0,28.0,53,15.8,0.0,184399.0,16,5,8,1
2024-08-10 17:00:00,8.2,11.8,5.4,116.0,28.3,52,15.8,0.0,178250.0,17,5,8,1
2024-08-10 18:00:00,7.9,11.4,4.5,124.0,29.1,49,15.9,0.0,166547.0,18,5,8,1
2024-08-10 19:00:00,7.7,11.0,2.8,128.0,29.4,49,17.5,0.0,146160.0,19,5,8,1
2024-08-10 20:00:00,7.6,10.8,1.8,128.0,29.5,47,18.2,0.0,123357.0,20,5,8,1
2024-08-10 21:00:00,8.1,11.7,5.8,120.0,29.2,46,17.4,0.0,103609.0,21,5,8,1
2024-08-10 22:00:00,10.9,15.7,20.4,100.0,28.5,51,12.8,0.0,93067.0,22,5,8,1
2024-08-10 23:00:00,16.5,23.6,40.1,72.0,27.0,59,8.1,0.0,66201.0,23,5,8,1
2024-08-11 00:00:00,19.1,27.4,38.3,60.0,24.5,63,8.2,0.0,37383.0,0,6,8,1
2024-08-11 01:00:00,18.5,26.5,35.5,56.0,24.1,71,8.6,0.0,19093.0,1,6,8,1
2024-08-11 02:00:00,16.5,23.7,31.5,51.0,23.6,74,9.5,0.0,11947.0,2,6,8,1
2024-08-11 03:00:00,15.0,21.4,27.8,47.0,22.8,72,10.6,0.0,8433.0,3,6,8,1
2024-08-11 04:00:00,14.1,20.1,24.7,44.0,21.6,71,8.9,0.0,10143.0,4,6,8,1
2024-08-11 05:00:00,13.6,19.3,21.7,43.0,20.8,71,9.4,0.0,16978.0,5,6,8,1
2024-08-11 06:00:00,13.0,18.5,19.3,41.0,20.4,71,9.9,0.0,31759.0,6,6,8,1
2024-08-11 07:00:00,12.5,17.8,17.3,40.0,20.4,70,8.3,0.0,45937.0,7,6,8,1
2024-08-11 08:00:00,12.1,17.3,15.8,39.0,20.2,71,9.7,0.0,64038.0,8,6,8,1
2024-08-11 09:00:00,11.7,16.6,15.3,38.0,19.6,75,7.7,0.0,86220.0,9,6,8,1
2024-08-11 10:00:00,11.5,16.4,16.6,35.0,19.1,78,8.1,0.0,102159.0,10,6,8,1
2024-08-11 11:00:00,12.0,17.2,18.8,32.0,19.1,81,7.2,0.0,118414.0,11,6,8,1
2024-08-11 12:00:00,8.9,12.7,20.8,33.0,20.5,78,5.1,0.0,131528.0,12,6,8,1
2024-08-11 13:00:00,9.3,13.2,19.4,46.0,22.6,69,5.5,0.0,136920.0,13,6,8,1
2024-08-11 14:00:00,8.8,12.6,17.5,63.0,24.1,61,4.5,0.0,145088.0,14,6,8,1
2024-08-11 15:00:00,7.9,11.4,15.3,80.0,25.0,57,1.8,0.0,151297.0,15,6,8,1
2024-08-11 16:00:00,8.5,12.1,12.7,94.0,26.0,55,3.2,0.0,153336.0,16,6,8,1
2024-08-11 17:00:00,9.2,13.1,9.9,107.0,26.5,52,5.0,0.0,154943.0,17,6,8,1
2024-08-11 18:00:00,9.7,13.8,7.8,116.0,26.8,48,7.6,0.0,138122.0,18,6,8,1
2024-08-11 19:00:00,9.1,13.1,5.8,122.0,27.5,47,13.2,0.0,112754.0,19,6,8,1
2024-08-11 20:00:00,8.5,12.2,4.6,124.0,27.5,44,17.1,0.0,97591.0,20,6,8,1
2024-08-11 21:00:00,8.4,12.0,7.3,119.0,27.2,40,19.7,0.0,79170.0,21,6,8,1
2024-08-11 22:00:00,10.7,15.3,17.5,104.0,26.8,41,16.4,0.0,59773.0,22,6,8,1
2024-08-11 23:00:00,14.8,21.1,31.6,82.0,25.3,47,11.8,0.0,35906.0,23,6,8,1
2024-08-12 00:00:00,26.5,38.0,52.5,68.0,23.8,49,15.2,0.0,17766.0,0,0,8,0
2024-08-12 01:00:00,27.2,38.9,49.4,59.0,22.1,67,7.8,0.0,7786.0,1,0,8,0
2024-08-12 02:00:00,24.7,35.4,44.9,48.0,22.0,60,15.1,0.0,4909.0,2,0,8,0
2024-08-12 03:00:00,21.1,30.2,40.0,39.0,20.9,66,13.3,0.0,6178.0,3,0,8,0
2024-08-12 04:00:00,17.8,25.3,34.5,37.0,20.4,65,12.2,0.0,17717.0,4,0,8,0
2024-08-12 05:00:00,17.0,24.3,28.7,39.0,19.5,71,8.0,0.0,60745.0,5,0,8,0
2024-08-12 06:00:00,17.6,25.2,24.5,40.0,18.0,83,9.0,0.0,127090.0,6,0,8,0
2024-08-12 07:00:00,18.4,26.2,23.1,38.0,17.8,85,7.0,0.0,219301.0,7,0,8,0
2024-08-12 08:00:00,17.9,25.5,23.2,35.0,16.9,91,6.9,0.0,291834.0,8,0,8,0
2024-08-12 09:00:00,17.1,24.4,23.5,33.0,16.5,94,7.1,0.0,194869.0,9,0,8,0
2024-08-12 10:00:00,17.2,24.6,23.9,32.0,16.8,94,6.1,0.0,138885.0,10,0,8,0
2024-08-12 11:00:00,18.5,26.3,24.4,32.0,18.0,89,8.6,0.0,130776.0,11,0,8,0
2024-08-12 12:00:00,16.7,23.9,24.0,38.0,20.1,79,8.8,0.0,137898.0,12,0,8,0
2024-08-12 13:00:00,15.9,22.8,19.9,56.0,22.6,65,7.4,0.0,153362.0,13,0,8,0
2024-08-12 14:00:00,13.8,19.7,14.3,80.0,24.0,55,9.6,0.0,176235.0,14,0,8,0
2024-08-12 15:00:00,11.7,16.7,9.7,100.0,25.0,49,12.2,0.0,228551.0,15,0,8,0
2024-08-12 16:00:00,12.0,17.2,7.3,110.0,25.5,47,14.9,0.0,269533.0,16,0,8,0
2024-08-12 17:00:00,12.0,17.2,5.9,115.0,25.8,46,17.8,0.0,328472.0,17,0,8,0
2024-08-12 18:00:00,12.0,17.3,5.1,116.0,26.1,44,19.2,0.0,239906.0,18,0,8,0
2024-08-12 19:00:00,10.4,14.9,3.5,115.0,26.4,43,20.4,0.0,153890.0,19,0,8,0
2024-08-12 20:00:00,9.6,13.8,2.5,111.0,26.0,45,18.4,0.0,115867.0,20,0,8,0
2024-08-12 21:00:00,9.4,13.5,5.4,102.0,26.2,45,16.0,0.0,89986.0,21,0,8,0
2024-08-12 22:00:00,10.9,15.6,16.1,83.0,26.0,45,15.3,0.0,65669.0,22,0,8,0
2024-08-12 23:00:00,13.6,19.5,30.7,59.0,24.8,51,11.0,0.0,46602.0,23,0,8,0
2024-08-13 00:00:00,18.2,26.0,32.0,46.0,22.9,58,10.5,0.0,21777.0,0,1,8,0
2024-08-13 01:00:00,19.3,27.6,33.3,40.0,21.2,65,9.7,0.0,8305.0,1,1,8,0
2024-08-13 02:00:00,18.6,26.6,34.8,32.0,20.4,69,11.1,0.0,5101.0,2,1,8,0
2024-08-13 03:00:00,17.3,24.7,34.3,26.0,19.2,73,9.4,0.0,6397.0,3,1,8,0
2024-08-13 04:00:00,15.9,22.7,29.9,26.0,18.4,75,9.8,0.0,18230.0,4,1,8,0
2024-08-13 05:00:00,14.4,20.5,23.4,29.0,17.9,77,10.3,0.0,61073.0,5,1,8,0
2024-08-13 06:00:00,12.5,17.8,18.0,31.0,17.5,80,9.6,0.0,132028.0,6,1,8,0
2024-08-13 07:00:00,10.7,15.3,14.9,31.0,16.8,84,8.2,0.0,238542.0,7,1,8,0
2024-08-13 08:00:00,9.4,13.4,12.9,31.0,16.5,85,8.9,0.0,343114.0,8,1,8,0
2024-08-13 09:00:00,8.5,12.2,11.6,32.0,16.7,83,11.3,0.0,224672.0,9,1,8,0
2024-08-13 10:00:00,8.1,11.6,11.1,33.0,16.5,82,12.1,0.0,149873.0,10,1,8,0
2024-08-13 11:00:00,8.3,11.8,11.2,35.0,17.2,81,11.3,0.0,137843.0,11,1,8,0
2024-08-13 12:00:00,2.0,2.8,10.2,43.0,19.1,76,9.7,0.0,146177.0,12,1,8,0
2024-08-13 13:00:00,3.3,4.8,9.5,51.0,21.1,69,8.6,0.0,158216.0,13,1,8,0
2024-08-13 14:00:00,3.9,5.6,8.4,63.0,22.8,63,8.3,0.0,182501.0,14,1,8,0
2024-08-13 15:00:00,3.7,5.3,7.4,73.0,24.0,56,11.4,0.0,229563.0,15,1,8,0
2024-08-13 16:00:00,3.8,5.4,6.5,79.0,25.2,51,14.6,0.0,292269.0,16,1,8,0
2024-08-13 17:00:00,3.6,5.1,5.7,82.0,25.9,47,14.7,0.0,379978.0,17,1,8,0
2024-08-13 18:00:00,3.3,4.8,5.2,84.0,26.5,42,13.8,0.0,275341.0,18,1,8,0
2024-08-13 19:00:00,4.0,5.6,3.2,86.0,27.1,41,12.7,0.0,172976.0,19,1,8,0
2024-08-13 20:00:00,3.5,4.9,1.6,86.0,27.0,40,13.6,0.0,131736.0,20,1,8,0
2024-08-13 21:00:00,3.6,5.1,6.2,79.0,26.6,41,12.5,0.0,106522.0,21,1,8,0
2024-08-13 22:00:00,4.3,6.1,23.0,61.0,26.6,41,10.7,0.0,81139.0,22,1,8,0
2024-08-13 23:00:00,9.1,12.9,45.9,36.0,25.1,56,5.1,0.0,46625.0,23,1,8,0
2024-08-14 00:00:00,26.3,37.5,65.5,22.0,22.0,66,8.9,0.0,22860.0,0,2,8,0
2024-08-14 01:00:00,30.6,43.7,68.3,15.0,22.5,68,7.9,0.0,8774.0,1,2,8,0
2024-08-14 02:00:00,30.4,43.4,71.6,5.0,20.3,83,7.6,0.0,5454.0,2,2,8,0
2024-08-14 03:00:00,28.7,41.0,69.4,1.0,19.8,87,5.0,0.0,6542.0,3,2,8,0
2024-08-14 04:00:00,25.5,36.6,56.9,7.0,19.0,90,5.7,0.0,18362.0,4,2,8,0
2024-08-14 05:00:00,22.4,32.2,38.9,18.0,19.0,85,7.5,0.0,62886.0,5,2,8,0
2024-08-14 06:00:00,20.9,30.3,24.6,26.0,18.7,84,9.0,0.0,133275.0,6,2,8,0
2024-08-14 07:00:00,20.4,29.6,17.5,29.0,18.5,85,9.0,0.0,239530.0,7,2,8,0
2024-08-14 08:00:00,20.1,29.3,14.0,30.0,18.2,86,8.6,0.0,341572.0,8,2,8,0
2024-08-14 09:00:00,19.8,28.9,12.3,30.0,17.9,88,8.0,0.0,228684.0,9,2,8,0
2024-08-14 10:00:00,19.7,28.8,12.9,28.0,17.6,90,8.0,0.0,152475.0,10,2,8,0
2024-08-14 11:00:00,20.3,29.6,15.4,26.0,18.8,85,11.2,0.0,142467.0,11,2,8,0
2024-08-14 12:00:00,18.8,27.4,15.6,31.0,20.7,79,10.2,0.0,150914.0,12,2,8,0
2024-08-14 13:00:00,19.3,28.2,13.8,43.0,23.0,71,11.4,0.0,163932.0,13,2,8,0
2024-08-14 14:00:00,17.8,26.0,11.4,61.0,25.1,65,9.8,0.0,185821.0,14,2,8,0
2024-08-14 15:00:00,12.9,19.0,9.1,75.0,26.6,55,9.5,0.0,233044.0,15,2,8,0
2024-08-14 16:00:00,10.4,15.4,7.2,84.0,27.1,46,11.6,0.0,295583.0,16,2,8,0
2024-08-14 17:00:00,9.9,14.8,5.5,90.0,28.0,41,11.9,0.0,378421.0,17,2,8,0
2024-08-14 18:00:00,10.1,15.1,4.5,94.0,28.3,39,13.1,0.0,280732.0,18,2,8,0
2024-08-14 19:00:00,10.2,15.2,2.6,98.0,28.5,37,14.4,0.0,178243.0,19,2,8,0
2024-08-14 20:00:00,10.0,15.0,1.4,99.0,28.4,36,15.8,0.0,135779.0,20,2,8,0
2024-08-14 21:00:00,10.0,15.0,6.3,92.0,28.0,39,14.1,0.0,111491.0,21,2,8,0
2024-08-14 22:00:00,11.7,17.4,23.4,71.0,27.4,43,12.6,0.0,82167.0,22,2,8,0
2024-08-14 23:00:00,17.2,25.3,46.6,42.0,25.9,54,6.5,0.0,47747.0,23,2,8,0
2024-08-15 00:00:00,29.3,43.0,71.7,16.0,23.5,62,8.1,0.0,24158.0,0,3,8,0
2024-08-15 01:00:00,32.5,47.4,66.4,13.0,22.2,71,7.3,0.0,9231.0,1,3,8,0
2024-08-15 02:00:00,29.0,42.5,58.6,9.0,21.2,79,4.5,0.1,5633.0,2,3,8,0
2024-08-15 03:00:00,24.0,35.4,50.0,8.0,20.6,81,8.2,0.0,6654.0,3,3,8,0
2024-08-15 04:00:00,20.6,30.6,39.9,12.0,20.1,84,7.2,0.0,18291.0,4,3,8,0
2024-08-15 05:00:00,18.7,27.9,28.9,19.0,19.8,84,8.2,0.0,62141.0,5,3,8,0
2024-08-15 06:00:00,17.5,26.1,20.6,24.0,19.2,86,7.2,0.0,129520.0,6,3,8,0
2024-08-15 07:00:00,16.8,25.0,16.6,26.0,18.5,91,6.2,0.0,225718.0,7,3,8,0
2024-08-15 08:00:00,16.2,24.2,15.2,27.0,17.6,95,6.7,0.0,322200.0,8,3,8,0
2024-08-15 09:00:00,15.7,23.3,14.8,28.0,17.4,96,6.3,0.0,221002.0,9,3,8,0
2024-08-15 10:00:00,15.4,22.8,15.7,27.0,17.2,95,5.8,0.0,151962.0,10,3,8,0
2024-08-15 11:00:00,15.8,23.2,17.6,26.0,18.5,90,7.6,0.0,142179.0,11,3,8,0
2024-08-15 12:00:00,19.2,28.2,18.8,25.0,20.9,81,5.8,0.0,151302.0,12,3,8,0
2024-08-15 13:00:00,20.1,29.6,17.2,39.0,23.8,70,9.0,0.0,163725.0,13,3,8,0
2024-08-15 14:00:00,19.4,28.6,14.9,59.0,25.9,60,8.4,0.0,186651.0,14,3,8,0
2024-08-15 15:00:00,16.6,24.9,12.5,76.0,27.6,51,7.6,0.0,235545.0,15,3,8,0
2024-08-15 16:00:00,15.3,23.2,9.8,87.0,28.9,43,8.2,0.0,291391.0,16,3,8,0
2024-08-15 17:00:00,14.8,22.6,7.0,95.0,29.1,41,8.4,0.0,365656.0,17,3,8,0
2024-08-15 18:00:00,13.6,20.7,5.2,100.0,29.7,39,7.9,0.0,271561.0,18,3,8,0
2024-08-15 19:00:00,12.8,19.3,2.0,104.0,30.1,37,8.3,0.0,180511.0,19,3,8,0
2024-08-15 20:00:00,12.7,18.9,0.0,104.0,30.4,36,10.2,0.0,139892.0,20,3,8,0
2024-08-15 21:00:00,12.8,19.0,6.6,96.0,30.0,37,11.6,0.0,111113.0,21,3,8,0
2024-08-15 22:00:00,15.5,22.6,31.5,72.0,29.4,39,10.0,0.0,83976.0,22,3,8,0
2024-08-15 23:00:00,27.4,39.7,65.4,39.0,27.9,54,4.6,0.0,54003.0,23,3,8,0
2024-08-16 00:00:00,39.5,57.4,78.1,15.0,25.6,57,9.2,0.0,27722.0,0,4,8,0
2024-08-16 01:00:00,41.0,59.5,76.8,11.0,24.5,60,9.0,0.0,11193.0,1,4,8,0
2024-08-16 02:00:00,38.3,55.6,74.8,5.0,23.1,67,6.6,0.0,6630.0,2,4,8,0
2024-08-16 03:00:00,36.7,53.2,71.2,1.0,21.8,79,8.2,0.0,7084.0,3,4,8,0
2024-08-16 04:00:00,35.4,51.5,65.4,1.0,20.7,84,8.4,0.0,18055.0,4,4,8,0
2024-08-16 05:00:00,33.2,48.3,58.1,4.0,20.0,87,7.6,0.0,59033.0,5,4,8,0
2024-08-16 06:00:00,30.3,44.1,50.5,8.0,19.6,86,6.8,0.0,117181.0,6,4,8,0
2024-08-16 07:00:00,27.2,39.7,41.9,13.0,19.5,85,6.9,0.0,185716.0,7,4,8,0
2024-08-16 08:00:00,24.9,36.3,32.9,18.0,19.2,86,7.1,0.0,224882.0,8,4,8,0
2024-08-16 09:00:00,23.2,33.9,26.7,23.0,19.0,88,6.3,0.0,170470.0,9,4,8,0
2024-08-16 10:00:00,22.1,32.4,25.9,25.0,18.5,91,6.7,0.0,140413.0,10,4,8,0
2024-08-16 11:00:00,23.7,34.7,27.9,27.0,19.9,86,6.6,0.0,137825.0,11,4,8,0
2024-08-16 12:00:00,20.7,30.3,24.3,30.0,22.0,77,3.3,0.0,152059.0,12,4,8,0
2024-08-16 13:00:00,24.7,36.1,21.9,45.0,24.6,69,6.1,0.0,170751.0,13,4,8,0
2024-08-16 14:00:00,27.2,39.9,18.5,67.0,26.8,62,6.3,0.0,198145.0,14,4,8,0
2024-08-16 15:00:00,29.5,43.4,15.6,86.0,28.1,56,5.4,0.0,243111.0,15,4,8,0
2024-08-16 16:00:00,31.5,46.8,13.4,100.0,29.0,51,4.3,0.0,272267.0,16,4,8,0
2024-08-16 17:00:00,32.9,49.1,11.7,112.0,29.8,47,3.1,0.0,288449.0,17,4,8,0
2024-08-16 18:00:00,35.0,52.2,11.0,125.0,30.2,44,1.1,0.0,229615.0,18,4,8,0
2024-08-16 19:00:00,37.3,55.4,11.1,141.0,30.5,43,3.7,0.0,171221.0,19,4,8,0
2024-08-16 20:00:00,39.0,57.9,12.3,157.0,30.2,44,7.0,0.0,136098.0,20,4,8,0
2024-08-16 21:00:00,40.6,60.1,15.2,166.0,29.4,50,12.0,0.0,113773.0,21,4,8,0
2024-08-16 22:00:00,43.7,64.5,21.9,162.0,26.9,67,18.4,0.0,103368.0,22,4,8,0
2024-08-16 23:00:00,45.8,67.3,30.4,150.0,25.0,76,17.7,0.0,66167.0,23,4,8,0
2024-08-17 00:00:00,42.1,62.9,32.9,130.0,23.6,87,15.6,0.0,39121.0,0,5,8,1
2024-08-17 01:00:00,36.6,54.6,30.8,119.0,22.6,92,15.1,0.0,19206.0,1,5,8,1
2024-08-17 02:00:00,31.8,47.5,27.9,104.0,22.4,94,12.7,0.0,11395.0,2,5,8,1
2024-08-17 03:00:00,29.6,44.5,25.2,92.0,22.1,94,12.5,0.0,8512.0,3,5,8,1
2024-08-17 04:00:00,28.5,42.6,23.1,87.0,21.6,96,9.4,0.0,11387.0,4,5,8,1
2024-08-17 05:00:00,27.8,41.7,21.3,85.0,21.4,97,7.9,0.0,22985.0,5,5,8,1
2024-08-17 06:00:00,26.8,40.4,19.7,83.0,21.2,97,8.2,0.0,45920.0,6,5,8,1
2024-08-17 07:00:00,25.8,39.0,18.4,79.0,21.1,97,7.8,0.0,65703.0,7,5,8,1
2024-08-17 08:00:00,24.7,37.3,17.3,76.0,20.9,97,6.9,0.0,81192.0,8,5,8,1
2024-08-17 09:00:00,23.7,35.6,16.8,74.0,20.9,97,6.8,0.0,100655.0,9,5,8,1
2024-08-17 10:00:00,23.2,34.7,17.5,75.0,21.2,97,10.0,0.0,115631.0,10,5,8,1
2024-08-17 11:00:00,22.8,34.8,18.7,78.0,21.9,95,9.8,0.0,128579.0,11,5,8,1
2024-08-17 12:00:00,21.8,33.3,15.3,95.0,23.4,85,15.8,0.0,142770.0,12,5,8,1
2024-08-17 13:00:00,20.7,32.5,14.0,101.0,24.0,84,16.4,0.1,158469.0,13,5,8,1
2024-08-17 14:00:00,20.6,32.8,12.2,110.0,25.5,77,18.6,0.2,164299.0,14,5,8,1
2024-08-17 15:00:00,20.1,32.4,10.6,116.0,26.5,68,20.1,0.1,176629.0,15,5,8,1
2024-08-17 16:00:00,20.3,32.6,9.1,119.0,26.1,69,21.1,0.0,187157.0,16,5,8,1
2024-08-17 17:00:00,19.5,31.3,7.7,121.0,25.3,74,22.7,0.0,172782.0,17,5,8,1
2024-08-17 18:00:00,18.9,30.3,7.2,119.0,25.2,74,23.5,0.0,153240.0,18,5,8,1
2024-08-17 19:00:00,19.6,31.4,7.8,114.0,25.5,73,23.7,0.0,129539.0,19,5,8,1
2024-08-17 20:00:00,19.3,30.7,9.4,106.0,26.3,65,22.2,0.0,110614.0,20,5,8,1
2024-08-17 21:00:00,18.1,28.9,12.2,96.0,25.0,74,24.3,0.0,93416.0,21,5,8,1
2024-08-17 22:00:00,17.8,28.2,17.7,83.0,24.4,76,22.8,0.0,86508.0,22,5,8,1
2024-08-17 23:00:00,18.5,29.3,24.4,69.0,23.9,81,21.0,0.0,59702.0,23,5,8,1
2024-08-18 00:00:00,27.4,44.7,22.2,75.0,23.5,86,16.5,0.0,34124.0,0,6,8,1
2024-08-18 01:00:00,27.4,43.0,22.2,71.0,22.6,90,8.7,0.0,18841.0,1,6,8,1
2024-08-18 02:00:00,27.1,42.5,22.0,65.0,22.4,94,10.3,0.1,11295.0,2,6,8,1
2024-08-18 03:00:00,26.5,41.6,21.1,61.0,22.1,98,4.0,4.1,8333.0,3,6,8,1
2024-08-18 04:00:00,25.7,40.3,18.6,60.0,22.0,96,10.3,0.1,9934.0,4,6,8,1
2024-08-18 05:00:00,24.7,38.5,15.4,61.0,22.0,96,11.2,0.0,15479.0,5,6,8,1
2024-08-18 06:00:00,23.7,37.3,12.7,62.0,22.2,93,15.1,0.0,29153.0,6,6,8,1
2024-08-18 07:00:00,23.1,36.1,11.0,62.0,21.9,93,14.5,0.2,41547.0,7,6,8,1
2024-08-18 08:00:00,23.1,35.7,9.9,61.0,21.8,94,9.7,4.1,54282.0,8,6,8,1
2024-08-18 09:00:00,22.6,35.0,9.8,60.0,21.9,93,14.7,0.5,74501.0,9,6,8,1
2024-08-18 10:00:00,21.8,33.3,11.6,57.0,21.9,88,16.9,0.4,90830.0,10,6,8,1
2024-08-18 11:00:00,21.5,32.7,14.4,53.0,21.6,93,12.9,3.1,103221.0,11,6,8,1
2024-08-18 12:00:00,16.2,24.6,17.8,64.0,21.9,93,15.8,2.3,115342.0,12,6,8,1
2024-08-18 13:00:00,13.6,20.5,18.7,68.0,22.3,93,15.6,1.3,127318.0,13,6,8,1
2024-08-18 14:00:00,10.3,15.5,19.8,74.0,22.7,90,21.8,0.3,137114.0,14,6,8,1
2024-08-18 15:00:00,10.7,15.9,20.0,80.0,24.2,81,25.0,0.5,143998.0,15,6,8,1
2024-08-18 16:00:00,11.2,17.2,18.5,86.0,24.3,84,20.2,0.6,139505.0,16,6,8,1
2024-08-18 17:00:00,12.9,19.6,16.2,92.0,23.2,86,21.7,0.2,138898.0,17,6,8,1
2024-08-18 18:00:00,14.0,21.5,14.1,98.0,23.2,87,18.7,2.0,131290.0,18,6,8,1
2024-08-18 19:00:00,14.7,22.6,12.0,105.0,24.9,80,24.0,0.1,104812.0,19,6,8,1
2024-08-18 20:00:00,13.6,21.5,10.2,111.0,25.8,77,23.7,0.2,71715.0,20,6,8,1
2024-08-18 21:00:00,12.4,20.0,10.8,111.0,24.9,81,25.1,2.4,59914.0,21,6,8,1
2024-08-18 22:00:00,12.7,20.7,16.3,99.0,24.5,84,22.7,0.1,47555.0,22,6,8,1
2024-08-18 23:00:00,13.6,21.5,24.2,81.0,24.2,87,15.7,0.4,30933.0,23,6,8,1
2024-08-19 00:00:00,21.4,32.7,49.6,51.0,23.3,92,11.7,0.2,15619.0,0,0,8,0
2024-08-19 01:00:00,21.5,32.5,45.3,54.0,21.8,94,11.2,0.8,7126.0,1,0,8,0
2024-08-19 02:00:00,18.7,28.1,39.3,57.0,21.2,97,4.8,4.0,4597.0,2,0,8,0
2024-08-19 03:00:00,17.9,26.4,33.6,61.0,21.1,96,3.8,3.7,6151.0,3,0,8,0
2024-08-19 04:00:00,15.3,22.3,28.7,65.0,20.4,98,9.4,16.1,17465.0,4,0,8,0
2024-08-19 05:00:00,12.2,17.6,24.2,70.0,20.5,98,13.7,0.2,59541.0,5,0,8,0
2024-08-19 06:00:00,10.2,14.6,21.0,71.0,20.8,98,6.5,0.2,122909.0,6,0,8,0
2024-08-19 07:00:00,9.2,13.2,19.8,67.0,20.8,98,4.7,0.4,210485.0,7,0,8,0
2024-08-19 08:00:00,9.2,13.2,19.9,61.0,20.9,97,0.4,0.0,278028.0,8,0,8,0
2024-08-19 09:00:00,9.6,13.8,20.4,56.0,20.9,98,2.7,0.0,188762.0,9,0,8,0
2024-08-19 10:00:00,10.6,15.1,21.8,52.0,20.6,99,4.1,0.0,136046.0,10,0,8,0
2024-08-19 11:00:00,12.5,18.0,23.5,50.0,20.9,98,7.9,0.0,129480.0,11,0,8,0
2024-08-19 12:00:00,6.0,8.6,20.4,78.0,21.5,95,9.2,0.0,135165.0,12,0,8,0
2024-08-19 13:00:00,7.8,11.1,19.0,83.0,23.1,91,4.3,0.1,149031.0,13,0,8,0
2024-08-19 14:00:00,8.3,11.8,16.9,89.0,24.5,86,5.8,0.2,170549.0,14,0,8,0
2024-08-19 15:00:00,8.3,11.9,14.8,100.0,25.8,76,5.4,0.2,214528.0,15,0,8,0
2024-08-19 16:00:00,10.0,14.5,12.3,119.0,26.8,71,5.4,0.2,265164.0,16,0,8,0
